batch_id,production_date,plant_id,machine_id,glass_type,thickness_mm,furnace_temperature_c,cooling_time_sec,pressure_bar,line_speed_mps,raw_material_quality,operator_shift,operator_experience_years,ambient_humidity_pct,furnace_zone,energy_consumption_kwh,produced_units,scrap_units,rework_units,defect_rate,defect_flag,estimated_scrap_cost_eur,packing_delay_min,downtime_min,shipment_status,co2_emissions_kg
982,2024-09-22,Plant_A,M5,Float,4.42,1489.8,48.17,2.46,6.38,0.94,Day,3.2,41.64,Zone_2,939.01,1071,8,0,0.0089,0,130.73,12.78,18.67,On-Time,384.99
983,2024-05-18,Plant_B,M2,Float,4.37,1479.45,76.39,2.78,9.03,0.82,Day,3.3,62.07,Zone_2,976.05,1082,5,0,0.0072,0,85.87,7.49,5.4,On-Time,400.18
984,2024-12-30,Plant_A,M3,Laminated,11.72,1495.28,104.57,3.19,4.61,0.8,Night,3.9,61.03,Zone_1,1138.06,951,6,0,0.0085,0,183.41,14.41,11.05,On-Time,466.6
985,2024-07-06,Plant_A,M5,Tempered,7.25,1531.91,61.16,3.43,5.79,0.93,Night,3.8,54.57,Zone_2,511.93,458,3,0,0.0091,0,67.27,12.78,8.65,On-Time,209.89
986,2024-11-04,Plant_B,M3,Float,6.91,1507.2,77.02,2.85,6.23,0.87,Night,2.7,44.72,Zone_2,562.87,553,4,0,0.0099,0,59.69,23.13,11.96,Delayed,230.78
987,2024-01-14,Plant_A,M5,Laminated,11.44,1444.38,62.57,3.23,5.22,0.95,Day,6.4,50.19,Zone_2,708.43,731,3,0,0.0072,0,80.34,9.94,10.34,On-Time,290.46
988,2024-06-15,Plant_A,M2,Tempered,5.69,1542.68,64.96,3.21,7.42,0.99,Day,8.1,65.9,Zone_1,1161.83,987,5,0,0.0088,0,118.05,5.79,7.33,On-Time,476.35
989,2025-06-22,Plant_C,M5,Float,5.64,1521.65,68.98,2.88,8.46,0.9,Day,5.1,59.75,Zone_1,709.36,683,37,9,0.0771,1,541.61,39.55,21.15,Delayed,290.84
990,2024-05-14,Plant_A,M4,Laminated,8.95,1503.85,74.55,3.28,6.3,0.81,Day,4.5,73.01,Zone_2,1259.89,1018,37,7,0.055,1,1052.27,15.33,22.74,On-Time,516.55
991,2025-03-28,Plant_C,M5,Laminated,9.62,1527.37,93.82,2.76,4.64,0.84,Day,7.3,60.73,Zone_2,1572.59,1127,64,10,0.0713,1,1677.88,26.75,24.29,Delayed,644.76
992,2024-05-01,Plant_A,M2,Tempered,8.36,1533.86,83.14,3.94,6.97,0.96,Night,6.0,59.39,Zone_2,863.23,753,44,21,0.0878,1,1042.96,22.17,19.37,Delayed,353.92
993,2024-05-13,Plant_A,M4,Float,5.47,1478.93,62.4,3.48,5.77,0.87,Day,4.1,62.78,Zone_2,957.52,1083,9,0,0.0094,0,154.05,13.78,5.28,On-Time,392.58
994,2024-02-13,Plant_A,M1,Float,7.22,1478.51,65.78,3.31,8.75,0.95,Night,3.5,63.64,Zone_3,487.32,599,4,0,0.009,0,69.49,11.81,6.81,On-Time,199.8
995,2025-04-25,Plant_A,M3,Float,6.37,1484.35,73.28,2.46,7.96,0.93,Day,4.7,65.84,Zone_3,765.77,856,21,5,0.0387,1,361.09,28.35,25.92,Delayed,313.97
996,2024-04-08,Plant_A,M5,Tempered,6.85,1501.37,81.51,4.04,7.54,0.89,Night,3.5,53.93,Zone_1,1135.74,1109,88,22,0.0951,1,2073.84,19.67,16.7,Delayed,465.65
997,2024-12-25,Plant_A,M1,Tempered,4.89,1518.48,59.73,3.56,6.25,0.99,Night,10.1,54.74,Zone_2,948.66,891,6,0,0.0078,0,153.38,0.0,11.4,On-Time,388.95
998,2024-12-22,Plant_B,M2,Tempered,5.55,1529.21,84.85,3.73,5.93,0.9,Day,7.1,54.12,Zone_1,704.74,593,2,0,0.004,0,49.65,10.56,0.0,On-Time,288.94
999,2024-01-15,Plant_C,M2,Tempered,10.48,1567.08,82.05,3.55,5.57,0.82,Weekend,4.3,56.66,Zone_1,732.33,536,3,0,0.0095,0,69.98,23.2,22.55,Delayed,300.26
1000,2024-01-05,Plant_C,M1,Tempered,9.04,1564.36,88.19,3.72,6.49,0.85,Weekend,2.8,66.36,Zone_3,856.41,650,56,22,0.1227,1,1494.57,50.89,34.68,Delayed,351.13
1001,2024-07-08,Plant_B,M1,Tempered,11.73,1559.47,60.23,2.73,5.38,0.98,Night,3.4,42.28,Zone_2,1013.18,799,63,28,0.119,1,1398.36,23.91,20.96,Delayed,415.4
1002,2025-06-10,Plant_A,M4,Float,3.33,1462.58,76.73,2.79,6.75,0.85,Night,6.3,62.31,Zone_2,392.08,446,26,7,0.0746,1,465.02,33.29,26.61,Delayed,160.75
1003,2024-04-22,Plant_C,M2,Solar,5.46,1547.68,72.59,3.6,6.53,0.95,Night,5.4,62.01,Zone_3,848.19,594,2,0,0.005,0,69.88,17.06,5.42,On-Time,347.76
1004,2024-02-11,Plant_A,M3,Solar,4.15,1525.56,59.54,3.39,6.17,0.86,Day,5.7,56.42,Zone_2,610.7,480,3,0,0.0083,0,98.53,3.8,7.86,On-Time,250.39
1005,2024-11-15,Plant_C,M4,Tempered,5.33,1527.22,76.93,3.08,5.51,0.93,Night,2.0,46.72,Zone_2,552.83,430,3,0,0.007,0,75.63,26.29,7.76,Delayed,226.66
1006,2025-03-14,Plant_A,M1,Solar,5.59,1471.45,77.9,3.4,6.48,0.91,Weekend,5.0,66.68,Zone_2,728.49,743,86,16,0.159,1,2898.16,31.6,22.0,Delayed,298.68
1007,2025-05-18,Plant_C,M1,Solar,4.89,1565.13,76.18,4.1,5.37,0.86,Day,6.2,61.65,Zone_3,1493.54,1010,3,0,0.0049,0,96.79,24.51,7.81,Delayed,612.35
1008,2024-05-02,Plant_A,M4,Solar,3.12,1506.22,64.34,3.76,5.58,0.95,Night,9.4,66.93,Zone_1,763.46,636,5,0,0.0108,0,170.92,17.8,21.65,On-Time,313.02
1009,2024-06-21,Plant_A,M3,Tempered,6.3,1538.11,72.32,3.26,5.29,0.87,Day,7.6,61.76,Zone_3,1032.57,872,3,0,0.0048,0,69.77,5.93,4.95,On-Time,423.35
1010,2025-02-17,Plant_A,M2,Solar,4.97,1547.37,78.79,2.9,5.73,0.93,Night,3.8,70.05,Zone_2,964.7,732,5,0,0.0075,0,186.25,5.52,5.53,On-Time,395.53
1011,2024-10-06,Plant_C,M4,Laminated,12.18,1495.06,82.68,3.24,4.21,0.81,Day,9.4,40.21,Zone_3,1366.59,1051,8,0,0.0115,0,245.05,23.04,8.62,Delayed,560.3
1012,2025-05-11,Plant_C,M3,Tempered,9.09,1575.46,79.01,3.76,4.86,0.77,Night,6.2,65.97,Zone_1,846.16,591,51,26,0.1428,1,1132.5,23.7,23.61,Delayed,346.93
1013,2025-05-16,Plant_B,M2,Tempered,8.83,1498.22,85.6,2.92,4.92,0.91,Day,9.5,64.56,Zone_3,1036.14,964,84,19,0.103,1,2243.36,41.29,18.74,Delayed,424.82
1014,2024-03-10,Plant_B,M1,Tempered,11.6,1529.29,85.75,3.44,7.33,0.89,Day,7.6,68.24,Zone_3,700.12,610,3,0,0.0052,0,76.31,9.27,0.75,On-Time,287.05
1015,2024-11-06,Plant_C,M5,Float,4.68,1485.96,62.5,2.77,7.75,0.87,Night,3.1,44.15,Zone_3,713.2,763,3,0,0.0054,0,46.62,24.85,14.58,Delayed,292.41
1016,2025-05-19,Plant_B,M2,Laminated,13.2,1466.94,100.34,3.12,4.17,0.89,Night,4.0,67.74,Zone_2,788.59,702,2,0,0.0047,0,53.84,0.0,10.61,On-Time,323.32
1017,2024-12-17,Plant_C,M5,Float,7.03,1475.36,56.21,2.72,8.68,0.83,Weekend,5.2,44.1,Zone_1,1011.93,1115,5,0,0.0069,0,76.61,42.76,23.96,Delayed,414.89
1018,2024-05-01,Plant_B,M4,Laminated,10.86,1469.64,104.58,3.63,6.15,0.9,Weekend,8.4,58.19,Zone_2,524.47,436,51,9,0.135,1,1499.27,41.32,41.25,Delayed,215.03
1019,2024-02-03,Plant_A,M5,Laminated,13.11,1474.17,93.0,3.66,5.29,0.97,Weekend,6.2,73.16,Zone_1,1202.92,1107,6,0,0.009,0,187.43,27.76,13.68,Delayed,493.2
1020,2024-05-17,Plant_B,M4,Solar,4.28,1537.32,78.73,3.29,6.38,0.99,Night,2.6,66.15,Zone_3,582.19,411,1,0,0.0051,0,32.25,19.01,9.19,On-Time,238.7
1021,2025-04-26,Plant_B,M5,Tempered,7.65,1557.91,73.91,3.03,5.41,0.87,Day,7.8,72.07,Zone_2,834.74,653,46,10,0.0874,1,1005.05,28.71,21.08,Delayed,342.24
1022,2025-01-21,Plant_C,M3,Laminated,7.09,1503.84,92.88,2.82,4.16,0.91,Day,6.0,49.64,Zone_1,635.95,471,4,0,0.0091,0,113.94,15.54,0.97,On-Time,260.74
1023,2024-05-11,Plant_B,M3,Float,3.69,1498.34,70.79,2.79,7.8,0.83,Night,4.9,59.83,Zone_3,509.61,512,1,0,0.004,0,16.92,30.99,21.73,Delayed,208.94
1024,2024-04-09,Plant_B,M3,Laminated,11.25,1500.73,88.87,3.4,4.06,0.8,Day,6.2,58.67,Zone_1,1325.79,1038,3,0,0.0047,0,92.42,10.78,13.22,On-Time,543.57
1025,2024-09-10,Plant_A,M3,Float,7.63,1453.44,54.69,2.97,7.49,0.92,Weekend,3.1,49.33,Zone_1,813.2,1008,3,0,0.004,0,50.28,24.23,23.36,Delayed,333.41
1026,2024-04-27,Plant_B,M2,Float,4.38,1485.63,69.85,1.97,6.41,0.89,Night,6.2,73.23,Zone_1,713.77,776,4,0,0.0074,0,59.75,23.19,13.59,Delayed,292.65
1027,2025-03-08,Plant_C,M5,Solar,4.09,1535.82,63.66,2.99,5.54,0.92,Day,8.4,79.66,Zone_3,1012.78,743,2,0,0.004,0,61.64,17.13,7.92,On-Time,415.24
1028,2024-01-23,Plant_B,M4,Solar,4.1,1557.9,82.45,3.49,4.86,0.94,Day,8.5,58.46,Zone_1,1048.25,712,6,0,0.0106,0,207.31,16.05,5.19,On-Time,429.78
1029,2024-04-12,Plant_C,M2,Laminated,6.98,1566.7,104.9,3.41,6.87,0.88,Day,7.1,67.61,Zone_3,1086.5,694,62,28,0.15,1,1910.49,29.03,26.76,Delayed,445.46
1030,2024-11-02,Plant_B,M4,Tempered,7.01,1524.84,90.78,3.6,6.6,0.94,Day,4.6,46.6,Zone_1,631.45,513,4,0,0.0108,0,104.29,19.72,1.45,On-Time,258.89
1031,2024-08-07,Plant_B,M3,Float,4.64,1488.27,56.65,2.62,6.89,0.95,Day,6.2,48.98,Zone_3,926.98,978,5,0,0.0053,0,80.86,10.54,5.23,On-Time,380.06
1032,2024-08-19,Plant_C,M1,Float,7.24,1504.04,77.27,2.98,8.1,0.87,Night,7.0,47.74,Zone_2,1140.43,1164,64,20,0.0624,1,1126.97,23.26,28.54,Delayed,467.58
1033,2025-05-01,Plant_B,M2,Laminated,9.59,1502.82,65.46,3.84,4.25,0.9,Night,5.9,75.64,Zone_3,572.37,452,3,0,0.0083,0,84.65,7.29,8.55,On-Time,234.67
1034,2025-05-31,Plant_B,M4,Laminated,13.07,1523.03,75.21,3.57,5.66,0.91,Day,9.0,65.89,Zone_2,646.85,458,3,0,0.0113,0,80.01,13.37,12.55,On-Time,265.21
1035,2025-06-11,Plant_B,M5,Tempered,10.58,1520.83,56.07,3.04,5.3,0.96,Weekend,4.3,55.14,Zone_3,1258.85,1096,6,0,0.0065,0,144.5,21.71,8.8,On-Time,516.13
1036,2024-07-10,Plant_C,M4,Tempered,5.01,1517.97,78.87,3.04,4.71,0.9,Night,6.8,48.19,Zone_3,1077.52,887,7,0,0.0086,0,154.36,16.35,10.92,On-Time,441.78
1037,2024-10-01,Plant_C,M5,Solar,3.79,1542.94,55.82,3.53,7.19,0.86,Weekend,1.0,43.8,Zone_3,738.73,532,3,0,0.0071,0,98.82,20.71,14.2,On-Time,302.88
1038,2025-06-18,Plant_A,M3,Solar,5.12,1509.85,76.09,4.16,5.14,0.89,Day,5.1,54.95,Zone_1,582.86,482,4,0,0.0099,0,129.67,17.21,11.35,On-Time,238.97
1039,2024-11-03,Plant_B,M4,Laminated,10.77,1489.68,102.65,3.42,5.23,0.89,Weekend,3.9,48.1,Zone_1,731.67,578,3,0,0.0101,0,95.3,23.61,10.71,Delayed,299.98
1040,2025-02-26,Plant_B,M3,Tempered,11.28,1519.96,55.19,3.31,5.82,0.82,Day,9.0,68.87,Zone_3,780.83,659,6,0,0.0096,0,145.38,0.0,3.85,On-Time,320.14
1041,2024-09-01,Plant_A,M2,Tempered,8.34,1539.85,78.87,2.93,6.55,0.91,Day,4.3,42.73,Zone_2,622.15,533,2,0,0.0074,0,47.75,10.91,2.55,On-Time,255.08
1042,2025-03-22,Plant_B,M1,Tempered,9.24,1541.81,80.53,3.13,6.83,0.84,Day,6.8,62.79,Zone_1,847.88,707,23,4,0.0417,1,586.6,14.49,15.51,On-Time,347.63
1043,2024-10-11,Plant_C,M5,Tempered,7.95,1538.81,70.22,3.27,7.6,0.97,Night,4.8,46.45,Zone_1,1233.24,987,9,0,0.0106,0,194.41,14.6,10.32,On-Time,505.63
1044,2025-05-12,Plant_A,M1,Float,5.53,1507.18,48.09,3.1,7.25,0.84,Day,6.1,62.09,Zone_2,981.32,1078,3,0,0.0042,0,52.24,12.08,4.0,On-Time,402.34
1045,2025-02-20,Plant_B,M1,Solar,5.1,1527.46,60.2,4.11,6.07,0.88,Weekend,5.0,57.5,Zone_3,691.13,550,5,0,0.0109,0,157.61,25.03,15.27,Delayed,283.36
1046,2024-08-29,Plant_A,M5,Float,4.87,1504.22,74.69,3.1,6.61,0.87,Night,4.5,43.03,Zone_3,711.84,780,7,0,0.0113,0,116.75,16.94,12.76,On-Time,291.85
1047,2025-06-21,Plant_B,M4,Float,7.24,1513.78,71.5,1.79,5.94,0.88,Day,6.8,54.89,Zone_1,1023.56,993,3,0,0.0042,0,44.02,20.55,1.21,On-Time,419.66
1048,2024-11-16,Plant_B,M5,Solar,3.04,1534.47,56.37,3.15,5.01,0.9,Night,6.8,44.92,Zone_3,727.68,554,3,0,0.0076,0,101.9,20.88,13.61,On-Time,298.35
1049,2025-03-09,Plant_A,M2,Float,6.75,1468.17,43.89,3.42,8.39,0.85,Day,5.1,69.14,Zone_2,751.82,909,84,12,0.1052,1,1418.06,24.66,14.72,Delayed,308.25
1050,2024-09-17,Plant_C,M1,Solar,5.94,1551.69,78.46,3.5,5.65,0.89,Night,3.3,39.32,Zone_3,982.37,697,2,0,0.0047,0,63.69,18.26,5.24,On-Time,402.77
1051,2024-11-20,Plant_C,M4,Solar,4.34,1540.76,67.45,2.91,5.9,0.96,Night,4.9,50.13,Zone_2,1398.6,979,8,0,0.0113,0,254.94,25.03,8.3,Delayed,573.43
1052,2024-05-28,Plant_B,M4,Laminated,6.55,1509.12,73.85,3.14,4.56,0.94,Night,2.1,61.35,Zone_1,630.51,465,3,0,0.0113,0,83.79,3.4,7.86,On-Time,258.51
1053,2024-02-05,Plant_C,M1,Tempered,6.83,1537.29,69.2,4.3,6.82,0.8,Day,3.6,52.02,Zone_2,589.4,490,19,9,0.0684,1,494.58,35.86,23.19,Delayed,241.65
1054,2025-01-06,Plant_C,M1,Tempered,9.76,1520.89,66.01,2.53,7.38,0.87,Weekend,6.6,56.5,Zone_2,1034.68,889,67,23,0.0867,1,1491.75,53.1,31.61,Delayed,424.22
1055,2025-02-06,Plant_B,M3,Float,3.95,1504.43,48.57,2.47,8.59,0.98,Weekend,5.2,60.81,Zone_1,818.47,820,5,0,0.0105,0,82.48,23.28,10.93,Delayed,335.57
1056,2024-06-13,Plant_B,M3,Solar,3.66,1527.65,60.95,3.55,6.52,0.91,Night,5.1,52.51,Zone_2,868.16,651,4,0,0.0094,0,136.36,10.4,0.0,On-Time,355.95
1057,2025-05-18,Plant_B,M4,Laminated,13.16,1480.1,87.38,2.46,5.8,0.87,Night,8.9,79.91,Zone_1,1074.1,888,5,0,0.0079,0,135.93,6.05,13.85,On-Time,440.38
1058,2024-09-24,Plant_C,M1,Laminated,6.18,1535.97,61.96,2.95,5.62,0.88,Day,7.1,46.59,Zone_3,1446.19,1022,8,0,0.0103,0,231.91,14.49,10.24,On-Time,592.94
1059,2024-11-30,Plant_B,M1,Float,5.03,1488.47,74.29,2.45,8.95,0.87,Night,1.7,57.3,Zone_1,883.47,979,3,0,0.0047,0,48.75,30.95,10.15,Delayed,362.22
1060,2024-05-19,Plant_A,M4,Tempered,5.11,1565.47,91.8,3.64,7.21,0.92,Night,5.9,61.28,Zone_2,871.91,670,70,11,0.1229,1,1850.2,24.34,23.31,Delayed,357.48
1061,2024-04-23,Plant_A,M2,Tempered,11.06,1543.34,73.3,3.66,7.73,0.86,Night,0.5,67.69,Zone_3,831.5,705,63,11,0.1036,1,1475.11,18.45,26.72,Delayed,340.91
1062,2024-11-23,Plant_B,M4,Tempered,7.37,1516.47,91.26,3.68,5.53,0.89,Day,3.7,44.82,Zone_3,635.12,530,3,0,0.0082,0,80.59,20.33,10.74,On-Time,260.4
1063,2024-12-01,Plant_B,M2,Float,4.3,1499.02,53.89,3.23,6.61,0.9,Day,8.4,49.85,Zone_1,955.35,997,4,0,0.006,0,63.17,13.05,9.26,On-Time,391.69
1064,2025-01-21,Plant_C,M2,Float,3.13,1497.63,44.87,2.48,7.0,0.92,Weekend,5.2,73.14,Zone_3,813.34,828,4,0,0.0069,0,71.0,16.95,20.91,On-Time,333.47
1065,2024-08-22,Plant_A,M4,Tempered,7.27,1519.77,65.57,2.93,5.13,0.95,Day,6.9,42.46,Zone_1,793.7,696,35,13,0.0615,1,766.75,16.9,16.36,On-Time,325.42
1066,2025-03-15,Plant_C,M3,Tempered,10.82,1557.25,67.57,3.81,5.75,0.84,Day,8.8,74.72,Zone_2,1385.08,1027,51,22,0.0797,1,1252.79,25.71,22.25,Delayed,567.88
1067,2024-04-30,Plant_A,M5,Solar,5.5,1507.15,63.51,4.14,6.96,0.93,Night,5.9,63.78,Zone_2,1168.94,1019,7,0,0.0099,0,244.08,26.39,11.0,Delayed,479.27
1068,2025-05-21,Plant_A,M2,Tempered,9.7,1500.94,60.43,3.74,5.73,0.8,Day,6.7,59.74,Zone_2,687.06,666,2,0,0.004,0,44.58,7.73,25.3,On-Time,281.69
1069,2025-05-21,Plant_B,M2,Solar,3.41,1555.54,80.25,3.85,6.82,0.88,Weekend,0.9,64.45,Zone_3,830.82,585,2,0,0.0059,0,61.61,32.68,12.16,Delayed,340.64
1070,2024-10-16,Plant_C,M2,Solar,5.13,1550.81,72.92,4.09,5.11,0.84,Day,4.9,46.97,Zone_1,1089.76,756,20,7,0.0381,1,696.48,15.59,7.59,On-Time,446.8
1071,2024-09-25,Plant_A,M5,Solar,3.73,1522.06,64.11,3.62,6.73,0.95,Weekend,8.1,39.31,Zone_2,1194.45,990,7,0,0.011,0,233.66,19.35,16.21,On-Time,489.72
1072,2025-04-14,Plant_A,M1,Solar,3.1,1568.93,80.84,2.87,6.94,0.96,Day,3.5,65.93,Zone_2,1414.26,1025,7,0,0.0117,0,226.89,0.0,0.82,On-Time,579.85
1073,2025-02-11,Plant_C,M2,Solar,5.67,1546.53,75.64,4.01,5.11,0.98,Night,2.6,54.22,Zone_3,708.63,498,2,0,0.0073,0,65.84,17.81,6.6,On-Time,290.54
1074,2024-03-15,Plant_A,M5,Float,5.17,1459.07,42.23,2.33,8.13,0.85,Day,7.5,66.74,Zone_1,777.82,982,6,0,0.0092,0,99.22,15.1,11.33,On-Time,318.91
1075,2024-12-28,Plant_C,M5,Float,4.46,1499.1,72.04,2.9,6.84,0.92,Day,5.7,54.66,Zone_3,677.69,697,2,0,0.004,0,32.75,8.03,5.2,On-Time,277.85
1076,2024-11-05,Plant_B,M3,Tempered,4.0,1524.8,56.97,3.07,5.07,0.87,Weekend,1.5,40.29,Zone_3,1159.44,972,58,14,0.0678,1,1481.0,36.26,25.4,Delayed,475.37
1077,2024-07-02,Plant_B,M2,Solar,4.01,1525.66,57.29,3.58,5.17,0.93,Weekend,4.1,63.03,Zone_2,768.92,594,6,0,0.0117,0,214.27,27.96,8.15,Delayed,315.26
1078,2024-11-20,Plant_C,M5,Solar,5.0,1530.03,55.74,3.4,4.87,0.87,Day,5.9,44.79,Zone_1,1521.23,1133,10,0,0.0105,0,317.65,22.57,10.9,Delayed,623.7
1079,2024-05-10,Plant_B,M3,Laminated,7.31,1506.44,81.31,2.91,6.66,0.97,Weekend,3.7,59.15,Zone_2,913.95,698,5,0,0.009,0,133.8,19.67,6.53,On-Time,374.72
1080,2024-09-26,Plant_C,M3,Laminated,8.15,1530.79,73.46,3.14,4.76,0.92,Day,6.4,33.48,Zone_1,1533.3,1067,8,0,0.01,0,223.59,17.53,2.97,On-Time,628.65
1081,2025-05-18,Plant_A,M5,Solar,3.55,1556.37,75.49,4.13,5.81,0.78,Day,7.0,56.31,Zone_1,650.7,488,34,7,0.1054,1,1186.03,25.68,18.16,Delayed,266.79
1082,2024-07-06,Plant_A,M4,Laminated,13.2,1525.13,79.36,2.95,5.66,0.81,Day,3.7,45.66,Zone_2,859.97,644,6,0,0.0108,0,174.84,19.7,15.98,On-Time,352.59
1083,2025-05-21,Plant_A,M4,Laminated,7.0,1503.11,99.06,3.0,5.59,0.96,Weekend,8.5,61.54,Zone_3,771.28,615,3,0,0.0078,0,90.1,21.71,11.14,On-Time,316.22
1084,2025-05-19,Plant_A,M2,Float,7.62,1477.15,59.34,2.25,7.38,0.89,Day,8.9,63.23,Zone_1,686.38,806,5,0,0.0064,0,74.28,10.97,0.0,On-Time,281.42
1085,2024-07-03,Plant_A,M5,Laminated,10.62,1520.52,84.3,2.63,5.25,0.93,Night,2.1,56.57,Zone_3,836.69,666,2,0,0.006,0,55.75,4.18,12.16,On-Time,343.04
1086,2024-01-05,Plant_C,M5,Tempered,7.95,1500.59,80.91,3.23,5.31,0.88,Day,11.1,54.53,Zone_1,813.16,738,4,0,0.0068,0,94.82,10.18,1.94,On-Time,333.4
1087,2025-05-25,Plant_C,M1,Laminated,6.66,1544.17,65.35,3.14,4.66,0.81,Day,4.0,63.87,Zone_3,842.69,589,3,0,0.0068,0,91.98,20.58,0.0,On-Time,345.5
1088,2024-05-04,Plant_B,M3,Float,7.88,1484.25,54.42,2.82,6.97,0.85,Night,4.3,61.88,Zone_1,811.29,864,39,7,0.0532,1,642.46,35.02,22.35,Delayed,332.63
1089,2025-04-16,Plant_C,M4,Solar,5.06,1554.75,68.32,4.01,5.73,0.91,Night,2.6,69.03,Zone_2,1533.76,1031,4,0,0.004,0,137.28,14.74,11.17,On-Time,628.84
1090,2024-01-06,Plant_B,M1,Solar,3.18,1571.16,78.96,3.86,5.52,0.87,Day,8.5,71.5,Zone_3,826.43,573,4,0,0.0099,0,128.27,28.94,4.84,Delayed,338.84
1091,2024-05-12,Plant_A,M1,Laminated,13.97,1490.25,84.35,3.32,5.28,0.97,Day,5.3,49.72,Zone_1,1232.24,1087,9,0,0.011,0,245.68,9.46,9.03,On-Time,505.22
1092,2025-01-25,Plant_A,M4,Laminated,10.25,1509.31,92.45,2.94,5.93,0.91,Day,6.2,70.38,Zone_2,1080.65,855,8,0,0.0119,0,211.05,13.4,8.59,On-Time,443.07
1093,2024-08-01,Plant_A,M4,Solar,3.47,1510.76,60.68,3.1,4.52,0.82,Day,7.0,54.21,Zone_3,680.13,555,57,18,0.1174,1,1780.31,21.05,16.05,Delayed,278.85
1094,2024-11-01,Plant_B,M4,Laminated,12.73,1478.81,98.15,2.27,5.45,0.86,Weekend,3.5,47.84,Zone_3,1194.8,995,83,33,0.1373,1,2562.22,36.73,30.2,Delayed,489.87
1095,2024-04-08,Plant_B,M5,Tempered,8.61,1527.07,55.56,3.47,6.93,0.85,Day,8.5,72.1,Zone_2,989.96,847,5,0,0.0085,0,133.42,18.16,10.78,On-Time,405.88
1096,2025-03-09,Plant_A,M4,Laminated,9.16,1473.56,68.14,2.89,4.65,0.89,Night,4.3,64.2,Zone_2,979.05,868,4,0,0.0061,0,119.54,14.13,9.97,On-Time,401.41
1097,2024-04-05,Plant_A,M5,Laminated,13.62,1505.96,102.76,3.01,4.9,0.87,Weekend,6.5,72.85,Zone_3,1201.27,996,5,0,0.0092,0,162.12,18.28,3.96,On-Time,492.52
1098,2024-06-07,Plant_B,M5,Float,4.68,1484.99,56.38,2.52,8.32,0.93,Day,4.9,59.05,Zone_2,831.78,917,3,0,0.0042,0,52.05,30.59,7.84,Delayed,341.03
1099,2025-05-04,Plant_B,M2,Tempered,11.88,1543.33,57.98,3.05,5.02,0.81,Night,5.6,57.55,Zone_2,1088.89,878,6,0,0.0079,0,143.61,16.84,9.14,On-Time,446.44
1100,2025-06-19,Plant_B,M3,Float,7.45,1517.04,54.43,2.56,6.88,0.88,Night,6.8,53.79,Zone_1,551.22,526,4,0,0.0092,0,58.26,21.77,11.12,On-Time,226.0
1101,2025-06-06,Plant_B,M4,Float,7.99,1506.14,50.09,2.79,6.0,0.97,Day,6.7,68.66,Zone_3,539.87,521,2,0,0.0051,0,31.21,5.53,3.57,On-Time,221.35
1102,2024-09-16,Plant_B,M3,Float,7.5,1459.39,54.45,2.81,6.82,0.95,Night,2.2,30.0,Zone_1,553.74,632,31,14,0.0828,1,488.48,28.42,27.0,Delayed,227.03
1103,2025-04-18,Plant_A,M2,Solar,3.22,1537.18,60.49,4.19,6.97,0.95,Day,8.7,65.64,Zone_2,991.04,776,3,0,0.0057,0,108.41,0.0,12.18,On-Time,406.33
1104,2024-10-31,Plant_B,M5,Solar,5.37,1560.43,84.61,3.81,7.24,0.86,Night,6.1,41.34,Zone_2,861.67,605,5,0,0.01,0,168.55,11.14,16.61,On-Time,353.28
1105,2024-09-28,Plant_B,M2,Tempered,8.76,1506.02,72.37,3.3,6.87,0.89,Day,9.7,40.2,Zone_3,979.84,888,5,0,0.0067,0,110.22,9.14,10.43,On-Time,401.73
1106,2024-09-22,Plant_C,M1,Solar,4.57,1535.29,77.45,5.4,6.98,0.85,Night,8.3,48.71,Zone_1,864.15,647,68,10,0.1232,1,2332.76,44.62,28.56,Delayed,354.3
1107,2024-01-14,Plant_A,M4,Solar,4.81,1546.24,79.62,3.83,5.74,0.88,Night,4.0,57.05,Zone_3,1154.24,856,4,0,0.0072,0,151.21,14.91,12.24,On-Time,473.24
1108,2025-05-13,Plant_B,M5,Laminated,10.45,1484.32,91.29,3.26,4.32,0.94,Night,2.1,63.1,Zone_3,978.67,829,4,0,0.006,0,129.51,19.87,13.55,On-Time,401.25
1109,2024-11-05,Plant_A,M2,Tempered,8.79,1526.29,86.27,3.76,5.13,0.85,Day,7.8,36.72,Zone_1,1158.08,1034,4,0,0.0051,0,99.36,0.0,4.92,On-Time,474.81
1110,2024-07-11,Plant_A,M2,Solar,3.75,1549.23,86.05,3.12,6.41,0.88,Night,7.5,50.59,Zone_3,1232.56,930,48,17,0.0678,1,1489.35,27.15,27.22,Delayed,505.35
1111,2024-07-14,Plant_A,M3,Solar,4.77,1519.45,60.08,3.73,6.73,0.8,Day,9.9,57.63,Zone_2,952.37,773,21,6,0.0447,1,743.45,16.43,20.8,On-Time,390.47
1112,2024-06-19,Plant_A,M4,Solar,5.0,1556.0,71.21,3.51,4.62,0.9,Day,5.2,50.5,Zone_2,767.07,545,3,0,0.0078,0,105.34,14.6,6.52,On-Time,314.5
1113,2024-07-25,Plant_B,M5,Solar,3.27,1529.05,66.9,3.03,6.74,0.85,Day,5.2,60.63,Zone_1,1046.16,807,61,23,0.0985,1,1970.67,36.05,14.4,Delayed,428.93
